time,pose_x,pose_y,yaw,vel_x,vel_y,acc_x,acc_y,vel_yaw
29307.23,0.5106669253722345,-0.0002048310809734192,0.7072485790068725,-1.6791875681702093e-10,-1.2184813176115828e-12,-0.0,-0.0,8.901290762334557e-13
29307.71,0.5106774920505532,-0.00020323343113070653,0.7072474702057819,-3.977709709309839e-11,-6.014176924588605e-12,-0.0,-0.0,4.173959621705234e-12
29307.91,0.5106880587288718,-0.00020163578128808718,0.7072463614488337,-3.9777092306825716e-11,-6.0141762006937105e-12,-0.0,-0.0,4.173792950530897e-12
29307.12,0.5106986254071905,-0.00020003813144546778,0.7072452527360249,-3.977709635062102e-11,-6.01417681204036e-12,-0.0,-0.0,4.1736272166294955e-12
29307.15,0.5107091920855091,-0.0001984404816028484,0.707244144067353,-3.977709351815047e-11,-6.014176383779267e-12,-0.0,-0.0,4.173460770884452e-12
29307.19,0.5107197587638277,-0.00019684283176022902,0.7072430354428155,-3.9777096089664764e-11,-6.01417677264765e-12,-0.0,-0.0,4.17329490178939e-12
29307.23,0.5107303254421464,-0.00019524518191755413,0.7072419268624097,-3.9777093994530714e-11,-6.014176456015486e-12,-0.0,-0.0,4.173128553024094e-12
29307.26,0.5107611201636549,-0.0001987133615467875,0.7072443189564708,-1.1592333773208494e-10,1.3055580267650623e-11,-0.0,-0.0,-9.00477465429609e-12
29307.28,0.5107919148851634,-0.00020218154117605862,0.7072467107539938,-1.1592332482743198e-10,1.3055578814484983e-11,-0.0,-0.0,-9.00365736733088e-12
29307.33,0.510822709606672,-0.00020564972080538532,0.7072491022550335,-1.1592334190767668e-10,1.3055580738267658e-11,-0.0,-0.0,-9.002542614781968e-12
29307.36,0.5108535043281804,-0.00020911790043456316,0.7072514934596446,-1.1592332546551684e-10,1.3055578885996618e-11,-0.0,-0.0,-9.001425465418437e-12
29307.39,0.5108842990496889,-0.00021258608006383435,0.7072538843678822,-1.1592333393083211e-10,1.3055579839733297e-11,-0.0,-0.0,-9.0003104574541e-12
29307.42,0.5109150937711975,-0.0002160542596930677,0.7072562749798008,-1.1592333089626297e-10,1.3055579497782917e-11,-0.0,-0.0,-8.999194761755985e-12
29307.47,0.510936729122029,-0.00021364576829337883,0.7072546023948101,-8.14438963170426e-11,-9.06650071745995e-12,-0.0,-0.0,6.296262058660906e-12
29307.5,0.5109583644728605,-0.00021123727689378326,0.707252929947498,-8.144388645773825e-11,-9.066499619597396e-12,-0.0,-0.0,6.295743020446702e-12
